duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
26964398,0,3,14999293,15000568,793070.529412,764365.285714,3093923.067724,3073301.337054,2.633102,1713.370349,0,14787688,385205.685714,2154858.50725,11333143,13200000,14999293,2592359.525847,10570065,12700000,14787688,2982309.823788,BROWSING
16295104,25,15,10970699,10930698,854199.736842,677176.541667,2712019.144684,2418648.110334,2.761566,889.899199,3,10905334,370343.272727,1794887.401263,5172516,8093135.5,11013755,4130379.707431,5062021,7983677.5,10905334,4131846.246895,BROWSING
29299620,11,10,15157894,15093962,496176.186441,370558.632911,2184739.307904,1893551.808886,4.778219,827.007313,3,15093962,210788.633094,1432280.990919,1954252,7097367,15431802,5896944.941945,1174972,6738376.5,15093962,5982958.795065,BROWSING
29900227,14,10,14654179,14591823,543169.127273,383011.717949,2285213.98549,1923989.262013,4.515016,803.238049,10,14591823,223136.022388,1474284.154766,2205318,7101412,14934547,6080380.733803,1169899,6657861,14591823,6255639.403559,BROWSING
15045531,1,6,9613760,9614460,442515.617647,436072.764706,1753591.363034,1767017.30913,4.652544,2941.471458,1,9394721,218051.173913,1215284.998521,4648526,7131143,9613760,3510950.631578,3871682,6633201.5,9394721,3905378.329658,BROWSING
29573965,18,13,9762838,9700553,537249.072727,378827.089744,1965479.621243,1661646.377126,4.564826,811.017393,13,9700553,220701.231343,1274890.811336,2204838,7096252.75,10046860,3391921.530494,1255940,6715657,9700553,3732366.521675,BROWSING
29038279,13,10,15537324,15473181,508998.473684,367252.987342,2209144.236003,1879760.296321,4.752348,828.836998,10,15473181,211958.240876,1433601.007888,1696252,5675995.2,15827727,5912091.444465,1046178,5422332.2,15473181,5883344.870249,BROWSING
15995350,1,6,11165402,11166453,470451.470588,493004.3125,1971661.820733,2040687.872439,4.251236,2702.535424,1,10946207,238736.567164,1386422.110909,3851328,7508365,11165402,5171831.3235,3208885,7077546,10946207,5471112.854424,BROWSING
28619363,1,6,27186108,27402063,986874.586207,916227.516129,5040733.005823,4916364.640585,2.166365,1500.3828,1,27186108,469169.885246,3478554.01715,27994886,28000000,27994886,0,27186108,27200000,27186108,0,BROWSING
28888162,5,8,16335879,16309956,524771.909091,370036.525641,2364979.078643,1991939.097186,4.673195,828.124683,5,16309956,215583.298507,1525984.346079,4525883,9459391,18166233,7562626.801403,4337139,8724511,16309956,6596047.294696,BROWSING
15781542,1,5,10238576,10257549,526051.4,486204.4375,1967937.315288,1923993.821279,4.055371,2715.260651,1,10015582,250500.666667,1343136.210811,4746814,7492695,10238576,3883262.150862,3864926,6940254,10015582,4349170.566346,BROWSING
1706298,33,34,1260025,1400466,121878.428571,156430.2,332527.574367,439147.063648,15.237667,6828.232817,9,1260025,68251.92,252319.36389,1542660,1542660,1542660,0,1260025,1260025,1260025,0,BROWSING
25122163,2,21,10470380,10509918,418283.05,343790.342466,1771073.530597,1614722.498915,5.373741,1652.007433,2,10470347,187478.828358,1195654.978044,4301133,8284349.333333,10831027,3493939.240804,4161143,7604280,10470347,3193942.879433,BROWSING
29062834,47,19,7518912,7517117,490402.627119,325097.213483,1357822.502818,1125035.258546,5.161231,736.060358,19,7387593,195052.577181,856882.682426,3437590,5469233.4,8883897,2027641.456931,2904469,4440427.4,7387593,1824782.985833,BROWSING
29815120,14,9,15989531,15924760,531962.25,381918.961538,2397332.593763,2033855.187964,4.561444,800.03032,9,15924760,220852.740741,1551770.721732,1119886,7103449.25,16270604,6954498.610299,1080422,6675352.75,15924760,7073656.197062,BROWSING
25635090,18,12,4923116,4923121,656325.051282,610359.02381,1317921.426195,1276721.898774,3.23775,970.700708,10,4923080,312623.04878,957448.194246,1100975,3076613.875,4923116,1428026.720653,1030443,2907355.125,4923080,1414648.170797,BROWSING
28884131,26,22,17363770,17298752,565852.921569,385121.746667,2578840.356801,2130537.474202,4.431499,791.16107,22,17298752,227434.102362,1642143.679596,3007801,9410504.666667,18999735,8458779.605423,2818385,8767149.333333,17298752,7577832.639071,BROWSING
17893553,2,41,17308543,17310566,928796.894737,1179205.2,3966970.708321,4463130.336353,2.011898,935.644251,2,17103068,511244.371429,2887700.852166,17308543,17300000,17308543,0,17103068,17100000,17103068,0,BROWSING
25339567,39,19,10753024,10750430,494311.490196,327355.142857,1715617.872308,1409374.670636,5.130317,761.852008,19,10620721,196430.751938,1077583.591042,4083321,7886649.666667,14120642,5442246.55906,3545065,6439284.333333,10620721,3709302.266601,BROWSING
29515804,27,12,9055246,8992885,517374.561404,373296.379747,1830396.598793,1565812.849073,4.675461,807.736764,12,8992885,215443.824818,1196918.897336,1390313,5674844.4,9337905,3628294.925817,1260412,5379649.4,8992885,3743199.044186,BROWSING
29641293,15,19,11273299,11210395,528857.928571,379691.448718,1992083.605838,1696668.509052,4.588194,800.572364,14,11210395,219565.133333,1296993.759155,2238415,7098514,11557924,3894873.491852,1216660,6689031.5,11210395,4179484.20706,BROWSING
29311676,16,11,11852036,11784830,522970.25,375465.012821,2026502.306874,1725021.812506,4.639789,809.063255,11,11784830,217123.525926,1317890.456416,1939317,7090776,12165807,4176139.877748,1192907,6752373.5,11784830,4337342.993004,BROWSING
27427770,9,30,6573830,6523993,244438.473214,434568.904762,807072.821808,1062067.810309,6.453314,3114.981641,8,6523901,155839.602273,641723.913123,1775953,4562851.5,6778655,2059594.665683,1355260,2932980.5,6523901,2015569.637429,BROWSING
29822516,18,13,15069838,15000934,562211.679245,413848.833333,2277028.522788,1959554.351847,4.258527,772.470036,8,15000934,236686.634921,1488753.990157,2329169,7096676.75,15349421,5688930.149532,1203866,6709452,15000934,5862766.734527,BROWSING
29860304,21,26,4909264,4959591,328135.087912,351670.642857,781779.551564,815376.639473,5.927602,1547.372056,8,4909264,169660.818182,580518.278871,1749306,3302663.444444,11111234,2979449.693023,1488336,2396924.222222,4909264,1098130.752015,BROWSING
29986141,21,11,22909865,22845799,545196.236364,399740.706667,3097722.867665,2649897.419458,4.402034,788.364198,9,22845799,228901.839695,2008527.230635,1051506,7456211.25,24284531,11200000,1012741,6872962.25,22845799,10700000,BROWSING
15656186,1,4,8696726,8919800,521872.866667,571720.592593,1862796.492815,1997826.816074,3.768478,2730.613957,1,8696726,269934.241379,1337684.815004,5723147,7497116.5,9271086,2508771.726136,5503424,7100075,8696726,2258005.498576,BROWSING
29389120,16,12,14217477,14152575,533883.163636,376459.282051,2194056.626502,1848233.457269,4.593537,804.141124,12,14152575,219321.791045,1416416.366965,1985554,7098250.25,14492152,5376279.657494,1196385,6759358.25,14152575,5483756.014532,BROWSING
205128,1393,1,58877,82597,29304,19978,17780.745199,29199.477519,87.750088,51792.051792,1,57691,12066.352941,16633.900773,-1,0,-1,0,-1,0,-1,0,BROWSING
29443135,17,10,10179991,10116524,516103.684211,377151.448718,1872074.256234,1609812.688285,4.653037,805.926407,10,10116524,216493.639706,1227027.349973,1223127,5678549.4,10498873,3933938.88407,1180162,5388936.8,10116524,4002232.556621,BROWSING
523216,3,6,243247,204856,18737.529412,21223.333333,60543.848216,54779.204095,64.982722,30346.931287,2,204678,15855.030303,50670.295818,-1,0,-1,0,-1,0,-1,0,BROWSING
5777961,11,27,5250617,5249886,265177.619048,348139.3125,1143600.728313,1308410.59514,6.749786,2885.620031,11,5042885,152051.605263,816839.114605,5250617,5250617,5250617,0,5042885,5042885,5042885,0,BROWSING
29054918,42,30,13318282,13254968,518385.660714,372174.217949,2126830.18305,1808494.698331,4.680791,813.012103,30,13254968,215221.614815,1380836.81066,5557799,9460875,15296386,5148858.898927,5363875,8703120.333333,13254968,4082908.338154,BROWSING
128609,20,16,27930,30539,7310.214286,6443.3125,11462.038526,11394.547651,248.816179,91836.496668,15,26874,4148.677419,9145.276751,-1,0,-1,0,-1,0,-1,0,BROWSING
29175891,14,33,13370948,13309309,502594.396552,378577.636364,2014370.62885,1754782.080688,4.695658,812.0746,14,13309309,214528.610294,1326919.371727,1810807,5679882,13643988,4875370.610783,1125963,5415616,13309309,4927160.229383,BROWSING
29493710,13,14,15645888,15578730,535786.636364,377799.192308,2333238.571794,1962900.215548,4.577247,796.54272,13,15578730,220102.313433,1503448.345932,2148956,7095237.25,15925015,6386998.490419,1272749,6731016.25,15578730,6467603.658384,BROWSING
29487314,14,10,13404785,13430486,555887.754717,382623.935065,2471244.561183,2060459.044566,4.476501,787.592929,10,13404785,225094,1584805.210951,2142699,9455614.666667,13568933,6349627.798328,1262097,8991174.333333,13404785,6716059.661712,BROWSING
5891129,9,5,3204079,3223258,200895.344828,177740.333333,683948.448333,648161.831806,10.863792,2286.318972,5,3178748,93509.984127,465692.806164,2048416,2890553,3732690,1190961.566776,1942411,2560579.5,3178748,874222.276531,BROWSING
29979973,13,14,9921825,9922282,525001.017544,310202.238806,1897768.349554,1380949.97182,4.202806,1223.316645,1,9896698,239839.784,1297280.827085,1701501,5995975.4,10666908,4167378.691499,1270563,5552100.2,9896698,3909517.657565,BROWSING
29819753,3,16,9549420,9549463,504991.186441,413806.236111,1773937.709186,1615124.596631,4.460131,1252.793744,3,9523892,225907.219697,1202211.63543,4993577,7411018.75,9634787,2304852.779778,3202855,6560143.25,9523892,2727875.80903,BROWSING
12141687,47,17,11588898,11797849,1103789.727273,1190837.1,3479155.690437,3727079.690836,1.8943,1432.008583,17,11588898,551894.863636,2465957.02657,11797509,11800000,11797509,0,11588898,11600000,11588898,0,BROWSING
21304287,13,12,9922327,9922659,416080.058824,304346.957143,1621392.093772,1392452.819823,5.773486,1591.229033,3,9897074,174625.303279,1058254.986934,4394910,6514735.666667,9981120,3026772.327597,3877068,6270645,9897074,3193753.450164,BROWSING
29333463,15,9,17803045,17777487,552984.641509,385633.210526,2662615.86808,2230081.932673,4.465889,785.894253,9,17777487,225642.023077,1709937.936378,1971405,9459371,18115185,8135005.217296,1189117,9031671.666667,17777487,8330991.218828,BROWSING
29996480,10,10,9928140,9928417,612170.877551,476130.825397,2236401.291755,1984333.962011,3.800446,1024.020152,2,9902942,265455.575221,1490890.40374,1594851,7478654.25,10002921,3990361.770765,1495582,7236604.25,9902942,3969435.072915,BROWSING
29926906,13,45,5558615,5910431,352055.166667,564658.603774,860958.298824,1077107.446592,4.64465,1855.387256,9,5558615,216861.637681,665746.073204,1646132,3681016,6689079,1797184.047585,1094391,2495088.285714,5558615,1758321.715961,BROWSING
12467434,25,14,4975039,4975033,415581.133333,412940.966667,1098208.09868,1105503.717544,4.972956,1478.251258,11,4974987,204384.163934,789986.79966,1325597,3051416.5,5085538,1662895.441711,1325551,2780777,4974987,1716442.818652,BROWSING
26499352,10,15,9928068,9928363,472027.428571,401116.893939,1901430.424895,1756867.445467,4.67936,1371.807129,2,9902820,215441.886179,1293834.651044,7620818,8754063.666667,10000231,1193718.992579,6158383,8200038.333333,9902820,1895080.112611,BROWSING
681639,7,17,435397,395687,30781.45,31225.952381,96115.197294,86644.409563,63.083245,23871.873528,7,369851,16229.5,58228.27933,-1,0,-1,0,-1,0,-1,0,BROWSING
29265169,19,12,12358496,12296092,531634.509091,374856.74359,2076029.737168,1751614.405485,4.612992,792.102038,12,12296092,218396.783582,1342988.376202,1893988,7102016,12634469,4397843.794996,1146527,6773484.5,12296092,4565249.413838,BROWSING
29085342,17,10,12347848,12280955,528359.581818,377404.025974,2090716.664629,1774774.249762,4.607132,793.630001,10,12280955,218686.781955,1356702.43323,1766314,7094861.25,12623376,4513270.301482,1094895,6783846.75,12280955,4656395.191728,BROWSING
29990723,9,14,9921739,5438199,554480.425926,283014.098592,1673658.364557,932904.116892,4.234643,1125.681432,5,9896501,238021.611111,1118677.082068,1213264,4284357.428571,10003527,3046375.487305,1110349,4000896,9896501,2915745.604247,BROWSING
29943678,15,18,24139102,24113474,564481.811321,393995.763158,3320433.244051,2774226.706082,4.37488,760.127063,15,24113474,230335.984615,2123900.18829,1741648,9920102.666667,25496983,13500000,1079466,9184786,24113474,12900000,BROWSING
204770,29,34,27142,66803,8125,8937.2,12311.930817,17464.455174,190.457587,60008.79035,19,66645,5388.684211,13479.499306,-1,0,-1,0,-1,0,-1,0,BROWSING
29980986,15,11,8628348,8563556,554735.833333,416048.736111,1786982.317042,1557715.755081,4.269373,718.488711,11,8563556,236070.755906,1183892.328157,1271247,4939606.833333,8905672,3200799.385743,1088291,4597959.5,8563556,3356410.494354,BROWSING
29996591,13,14,9869059,9869483,624397.770833,491747.393443,2032739.799381,1816907.624012,3.70042,1010.481491,5,9843891,272696.281818,1365194.31829,1468370,5974383.8,9869396,3333916.116618,1228052,5703268.2,9843891,3474903.755493,BROWSING
28204149,3,10,21840748,21835203,541901.923077,402554.771429,3047175.990634,2629513.071467,4.396516,791.585664,3,21835092,229302.02439,1987258.163653,1884683,9336596.666667,21992419,11000000,1546556,8788774,21835092,11300000,BROWSING
28431974,11,9,19425716,19362819,546276.346154,423977.58209,2740506.834863,2412860.618855,4.255772,802.828534,9,19362819,236933.116667,1808244.854678,3396697,9413258,20759978,9832539.244529,2943883,8555252.333333,19362819,9361929.015338,BROWSING
29101920,15,9,14353734,14325408,548616.679245,382585.921053,2519581.182707,2112356.880873,4.501421,779.845453,6,14325408,223860.923077,1620134.349576,1783286,9458381.333333,14660881,6785529.474118,1120195,9070742.333333,14325408,7003231.116017,BROWSING
29009559,8,8,17774475,17708865,557380.653846,402554.194444,2586031.518724,2199892.807566,4.343396,770.608061,8,17708865,232076.472,1674981.712718,3254847,9451402,19538677,8811586.489164,3065804,8764995,17708865,7842242.359313,BROWSING
25440807,5,20,13542515,13473906,508816.14,390424.676923,2149629.72453,1882325.307389,4.598911,858.38472,5,13473906,219317.301724,1416914.237594,1398708,6350758.75,13815874,5581166.680785,1156845,5783403.25,13473906,5831419.842941,BROWSING
168078,30,16,26896,65324,8585.916667,10178.642857,12035.050606,19031.480431,166.589322,62601.887219,11,65047,6225.111111,14591.962432,-1,0,-1,0,-1,0,-1,0,BROWSING
785245,16,19,339980,204851,52349.666667,44611,111408.403978,80276.473777,38.204637,29407.382409,7,204957,27077.413793,66196.595729,-1,0,-1,0,-1,0,-1,0,BROWSING
26777374,19,27,5562933,5772768,347757.805195,366813.150685,1033295.638407,1081029.058176,5.676434,1577.339137,9,5562933,177333.602649,752449.856502,3065367,5355470.2,8160754,1944197.818781,1030830,3875475.4,5562933,1767853.493071,BROWSING
29983970,5,9,12033960,11970772,576123.192308,422309.43662,2267034.620659,1947217.472221,4.168894,744.064245,5,11970772,241806.209677,1481343.757827,2624833,7449583.25,12317648,4930965.581562,1207330,6952071.75,11970772,5270681.790317,BROWSING
29985906,4,18,9922738,5667672,564817.471698,299824.970149,1712950.809305,992303.39252,4.068578,1115.490724,4,9897474,247817.404959,1156728.295201,1876211,4283678.142857,10004562,2876603.642942,1327542,4044284.285714,9897474,2979501.438493,BROWSING
29999854,7,27,9922043,7657205,526313.22807,299662.41791,1794191.958988,1177946.970079,4.20002,1207.405876,7,9896713,239998.832,1229230.506968,1757312,4999956.666667,10001376,3434359.642493,1637399,4776508.166667,9896713,3393087.21546,BROWSING
29069189,6,12,18826291,18758488,558526.576923,403385.277778,2699100.721503,2293946.870818,4.334486,766.103244,6,18758488,232553.512,1746117.057404,1624459,7092460.25,19151139,8204072.260673,1109220,6806571.75,18758488,8150642.855479,BROWSING
29965555,15,12,13089185,13151724,575765.692308,427715.914286,2483918.806368,2150513.378032,4.138085,738.781578,12,13089185,243622.398374,1626721.72793,2393421,9454717.666667,13126418,6116888.802955,1163150,8916801.333333,13089185,6721360.44864,BROWSING
20105291,13,14,9918154,9918389,393728.27451,323864.419355,1657499.407883,1507848.435175,5.719887,1639.369458,7,9892890,176362.201754,1115727.563483,3364807,6667753.333333,10003291,3319362.002075,1765480,6061237,9892890,4083533.117184,BROWSING
29985416,6,16,9882454,6005666,564941.54717,304971.151515,1718382.963008,1012533.398574,4.035295,1113.908175,0,9857198,249878.466667,1164876.29095,2766678,4997549,10001678,2962112.398717,2002548,4563515.5,9857198,2936529.242484,BROWSING
29985774,6,17,9698407,7286981,564763.056604,307767.818182,1769511.350114,1105160.452139,4.035247,1120.731451,5,9672888,249881.45,1197825.260449,2170315,4997594,10643389,3454663.801952,1845094,4620248.666667,9672888,3152068.482759,BROWSING
29534792,8,12,13736497,13674032,602750.857143,453369.953846,2320021.032587,2021559.342429,3.927571,731.916446,8,13674032,256824.278261,1528795.893507,4732473,9456766,15541518,5531455.502037,4535263,8756122.333333,13674032,4609087.120487,BROWSING
29924693,15,11,15548075,15485446,564139.150943,421117.028169,2317137.925182,2007455.323857,4.21057,739.355956,11,15485446,239397.544,1520716.26561,2416082,7104051.5,15832363,5960466.363031,1169278,6696294.25,15485446,6148283.744231,BROWSING
20126192,5,27,7761032,7761321,379261.924528,309236.784615,1240524.154273,1127794.734866,5.96238,1667.776994,5,7735747,169127.663866,839932.468247,1229389,3332521.166667,8245324,2552686.014847,1121732,3051291.666667,7735747,2470203.164456,BROWSING
29986693,8,17,9859123,6312661,564707.679245,310042.753846,1698856.486641,996186.739815,4.001775,1119.329831,6,9833808,251989.016807,1156906.068579,1108367,3748323.375,10002734,3093458.727908,1006133,3561394.375,9833808,3019834.729392,BROWSING
